Usage_Hours,Engine_Temperature,Tire_Pressure,Oil_Quality,Battery_Voltage,Vibration_Level,Maintenance_Cost,Vehicle_Type,Brake_Condition,Anomalies_Detected,Failure_History,Maintenance_Required
4128.5,108.3,37.0,14.8,12.8,1.5,612.5,Truck,F,0,0,1
8463.8,66.4,27.9,84.1,13.4,2.42,$658.2,Truck,P,0,0,0
10861.6,106.5,37.2,63.3,15.8,1.34,1314.97,Truck,Poor,1,0,1
10072.9,111.6,27.9,55.4,13.3,3.48,$2469.92,Bus,Fair,0,0,1
4559.0,95.2,28.6,76.7,11.7,2.39,$1212.61,Bus,gud,0,0,1
14345.5,87.1,38.3,78.6,13.5,1.01,$284.59,Car,Fair,0,0,1
11199.5,94.7,30.8,32.2,11.7,0.82,1139.8,Bus,gud,0,0,1
8538.1,80.9,30.0,97.8,11.4,2.52,$216.0,Car,G,0,0,0
9370.0,264.92 °F,33.5,92.0,12.9,1.09,$677.61,Truck,gud,0,0,1
6584.2,81.2,32.0,29.1,15.0,2.8,160.52,Car,G,0,1,1
4092.1,109.8,36.2,Missing,14.3,1.07,711.06,Truck,G,0,0,1
5661.6,78.9,35.9,43.8,11.3,1.25,$260.14,Car,Good,0,0,0
11488.8,237.20000000000002 °F,30.1,80.5,12.5,1.42,644.64,Bus,gud,0,0,1
708.7,120.2,26.4,40.1,12.9,2.15,207.11,Car,G,0,0,1
2183.1,95.8,34.0,70.2,13.5,3.42,139.55,Car,P,0,1,0
1167.0,201.74 °F,40.5,69.2,13.7,0.8,$369.61,Truck,Good,0,0,0
1090.6,75.7,34.7,60.9,14.4,2.91,$735.15,Truck,F,0,1,0
12904.2,73.9,33.3,65.9,13.6,0.81,$519.32,Truck,Fair,0,0,0
10703.0,94.5,43.7,30.4,12.9,2.07,1351.37,Truck,Poor,0,0,1
7375.5,111.9,38.8,23.7,Missing,1.8,596.9,Truck,Good,0,0,1
1918.6,81.8,26.4,40.2,12.0,4.0,$142.38,Car,Bad,0,0,0
7628.4,123.1,33.6,53.9,11.6,5.29,$1569.11,Truck,Bad,0,0,1
7365.3,80.8,36.1,58.0,13.7,1.39,$493.86,Car,Good,0,0,0
3011.4,93.4,29.7,25.6,14.2,1.07,$2970.15,Bus,G,0,1,1
6790.8,200.3 °F,33.5,73.1,13.8,1.5,$838.33,Truck,P,0,1,1
6278.3,88.5,35.1,18.7,16.2,1.26,$326.48,Car,G,0,0,0
9429.8,59.3,33.9,98.8,13.7,0.84,420.45,Car,G,0,0,0
9708.9,80.7,28.9,81.2,12.6,1.2,1470.99,Truck,ok,0,0,0
1156.9,199.4 °F,42.3,91.2,14.9,1.22,$460.82,Truck,F,0,0,0
5931.9,88.6,36.3,51.7,13.8,1.02,$315.73,Car,gud,0,0,0
9575.0,99.5,30.7,95.8,13.5,1.42,$1974.63,Truck,F,0,0,0
7795.5,101.4,39.4,98.6,15.8,1.45,519.37,Car,ok,0,0,0
12919.1,86.4,34.6,52.7,12.6,1.45,$285.81,Car,G,1,0,1
10051.1,168.07999999999998 °F,40.0,85.3,13.4,0.9,1660.27,Truck,gud,0,1,0
2862.5,235.76000000000002 °F,34.5,70.4,16.4,1.33,$453.45,Car,ok,0,0,1
1523.2,69.7,27.6,28.2,12.9,2.07,$540.95,Car,Fair,0,0,0
9815.1,81.1,29.7,46.3,13.7,2.03,1942.37,Truck,G,0,0,1
884.4,171.14 °F,Missing,74.5,15.8,5.19,1450.96,Truck,G,0,1,0
8993.7,101.2,40.2,24.1,14.7,1.23,$498.1,Truck,Fair,0,0,0
14133.3,109.8,28.4,39.0,14.0,1.56,$1381.13,Truck,G,0,0,1
8844.4,87.4,42.0,39.6,13.1,1.87,$1210.37,Truck,P,0,0,0
6128.5,93.4,40.1,47.4,14.3,2.2,$390.66,Car,G,0,0,0
9827.7,96.4,31.8,10.0,11.8,1.46,1921.98,Truck,ok,0,0,1
7144.7,242.78 °F,34.6,37.2,15.1,1.3,$480.61,Car,Good,0,0,1
8411.4,63.4,24.0,28.9,12.6,2.68,156.88,Car,Fair,0,0,0
14151.2,101.2,31.5,94.6,11.3,1.72,2006.15,Bus,gud,0,0,1
6098.5,95.6,33.9,85.1,11.9,1.38,2688.45,Bus,G,0,0,0
14437.3,183.92000000000002 °F,36.5,57.4,13.1,2.07,$233.08,Car,Fair,0,0,1
13627.6,94.9,34.4,18.2,14.6,1.78,2486.28,Bus,P,0,0,1
3339.0,101.1,35.7,95.2,10.7,1.36,$554.14,Truck,ok,0,0,0
1505.7,98.7,30.2,Missing,14.0,1.19,155.03,Car,F,0,0,0
1961.3,122.4,36.6,79.3,13.1,1.19,$513.01,Truck,Good,1,1,1
764.2,197.42000000000002 °F,43.4,30.3,13.3,3.63,$1215.35,Truck,gud,0,0,0
1869.4,90.4,37.2,66.7,13.6,1.08,1692.36,Truck,gud,0,0,0
10403.6,189.14 °F,35.2,49.5,11.1,1.78,$495.31,Car,gud,0,0,1
1532.2,98.3,31.3,55.6,13.1,3.73,$195.12,Car,ok,0,0,0
5125.1,193.1 °F,33.2,28.2,13.4,1.62,$260.14,Car,Good,0,0,1
12750.7,90.2,28.4,88.5,13.0,1.44,$1179.63,Truck,gud,0,1,0
837.4,194.54 °F,27.8,71.9,12.7,2.2,$595.48,Car,gud,0,0,0
12309.8,88.0,Missing,46.8,14.2,3.47,899.48,Truck,gud,0,0,0
4586.9,80.9,37.8,43.0,12.2,0.45,367.11,Truck,ok,0,0,0
2213.4,96.3,30.7,15.2,13.8,1.99,$110.03,Car,G,1,1,1
10602.7,186.26000000000002 °F,41.0,45.5,14.6,2.36,955.84,Truck,G,0,1,0
9619.7,99.2,32.2,30.4,14.1,2.1,1075.8,Truck,Bad,0,0,1
13223.3,197.06 °F,34.6,85.7,12.6,2.87,$464.63,Car,gud,0,0,0
11158.5,84.2,39.7,36.7,11.3,2.15,894.34,Truck,ok,0,0,1
12150.5,113.5,33.4,62.4,13.2,1.31,829.58,Truck,Poor,1,0,1
4589.5,88.5,38.1,68.3,14.3,1.79,599.36,Car,ok,0,0,0
3072.9,99.3,37.9,65.1,13.2,2.44,$936.46,Truck,Fair,0,0,0
11383.9,79.5,31.6,65.9,13.6,1.49,$226.16,Car,gud,0,0,0
12199.1,59.6,31.8,80.9,13.2,0.55,$569.9,Car,Good,0,1,0
14862.3,178.70000000000002 °F,41.1,49.8,11.9,0.65,1496.75,Truck,Good,0,0,0
6483.0,57.9,41.6,Missing,13.5,1.19,$887.15,Truck,F,0,1,0
5894.3,86.4,38.1,54.5,12.4,0.56,$417.69,Car,P,0,0,0
11758.0,112.0,30.7,11.3,13.5,5.65,401.94,Car,F,0,0,1
5441.7,169.52 °F,39.3,75.4,12.4,0.88,$315.38,Car,Good,0,0,0
13996.0,58.4,33.6,18.6,15.6,0.69,$1598.03,Truck,P,0,0,1
12947.0,112.5,Missing,35.4,14.6,1.08,1378.11,Truck,gud,0,0,1
6720.4,82.9,31.8,41.7,12.5,1.96,473.02,Car,G,0,0,1
11387.6,89.8,33.9,86.9,Missing,0.95,227.42,Car,F,0,1,0
11440.9,101.8,40.4,79.2,Missing,3.57,432.28,Car,Good,0,0,0
1995.3,97.8,31.0,87.9,12.3,1.14,$336.56,Car,ok,0,0,0
13587.0,101.3,30.2,99.4,14.3,0.79,552.77,Car,F,0,0,0
7826.2,103.5,32.6,61.1,14.1,2.26,2517.71,Bus,Good,0,0,1
12483.6,146.84 °F,34.4,Missing,14.3,1.74,1213.37,Truck,G,0,0,0
5140.7,68.8,38.4,54.8,12.1,2.65,1073.13,Truck,P,0,0,0
13485.1,107.6,37.9,86.6,12.1,1.93,$1763.38,Truck,P,0,1,1
6143.4,78.3,23.8,36.7,10.9,2.2,$507.16,Car,Good,0,0,1
657.1,175.82000000000002 °F,33.2,61.9,11.0,1.05,$581.14,Car,Good,0,0,0
13628.0,71.1,35.6,24.0,Missing,0.8,334.56,Car,Poor,0,0,1
1823.7,83.9,30.6,Missing,14.4,Missing,$529.5,Car,gud,0,0,0
5130.0,84.8,Missing,64.2,13.0,1.38,$417.37,Truck,Fair,0,1,0
14275.9,75.9,38.1,95.0,12.2,1.82,$200.79,Car,F,0,0,0
14283.8,74.2,38.4,33.3,12.8,0.96,$593.7,Car,G,0,0,0
8814.8,94.8,34.1,71.5,15.3,0.98,309.34,Car,Good,0,0,1
9661.6,172.22000000000003 °F,37.0,80.5,14.1,2.11,$817.79,Bus,Good,1,0,1
7002.5,80.9,37.3,33.3,14.1,Missing,536.46,Car,G,0,0,0
4751.6,134.96 °F,29.5,Missing,14.5,1.29,440.24,Car,Bad,0,0,0
5265.6,119.1,29.6,82.4,12.8,1.14,$115.1,Car,Poor,0,0,1
10251.5,104.1,33.0,16.4,11.2,3.37,$1397.27,Truck,gud,0,0,1
11409.4,82.6,31.5,39.3,14.4,Missing,2934.33,Bus,ok,0,0,0
11977.9,76.5,32.0,57.1,12.8,0.88,556.72,Car,Poor,0,0,0
11949.5,90.2,34.5,34.2,12.2,3.74,$337.03,Truck,ok,1,0,1
1822.5,89.8,34.5,19.2,13.5,2.55,541.57,Car,gud,0,1,0
7669.1,70.9,22.2,90.8,14.1,1.04,$1969.63,Bus,Poor,0,0,0
1334.6,51.7,35.5,50.7,15.4,1.73,$982.23,Bus,ok,0,1,0
8468.2,82.1,33.7,24.7,14.8,1.35,1450.36,Truck,P,0,0,1
6902.2,66.5,36.1,97.4,13.3,1.49,1474.78,Truck,P,0,0,0
13371.7,92.6,31.8,91.5,12.9,Missing,$285.74,Car,gud,0,0,0
5588.3,92.7,31.8,34.7,12.9,1.0,567.49,Car,P,0,1,0
2197.5,167.72000000000003 °F,Missing,13.4,14.7,1.2,2666.0,Bus,Poor,0,0,0
2573.4,82.0,40.3,39.2,12.8,0.91,$943.96,Truck,P,0,0,0
11541.9,241.52 °F,32.9,19.2,13.3,3.33,$357.61,Car,Bad,0,1,1
9464.2,101.6,40.6,49.4,14.2,1.31,$1938.8,Truck,F,1,0,1
1966.3,83.2,39.9,60.9,12.2,2.36,$1526.81,Truck,Good,0,0,0
1719.5,124.4,33.3,15.4,13.7,1.05,305.84,Car,G,0,0,1
10664.1,72.0,32.4,98.0,12.9,1.47,242.24,Car,Poor,0,0,0
1555.1,77.8,32.6,54.8,13.6,3.57,519.63,Car,Good,0,1,0
12417.0,88.3,34.3,68.8,13.2,1.16,309.28,Car,gud,0,0,1
10740.5,67.0,32.2,33.8,13.6,2.12,1659.27,Bus,gud,0,0,0
1679.6,116.9,38.7,64.0,13.9,1.28,1322.71,Truck,P,0,0,1
1730.1,92.7,31.8,53.1,14.4,4.97,$2411.03,Bus,F,0,0,1
14806.3,172.76000000000002 °F,39.3,87.0,15.5,1.67,456.86,Car,Poor,0,0,0
5926.9,96.7,30.3,29.5,13.9,3.34,598.36,Car,gud,1,0,1
5874.3,92.2,26.7,10.3,14.4,1.73,$1533.46,Truck,Bad,0,0,1
12285.6,85.4,Missing,26.2,11.0,0.84,391.22,Car,P,0,0,1
14235.1,71.9,32.3,30.3,14.4,Missing,$357.92,Car,G,0,0,1
14797.0,68.5,31.0,49.5,14.6,1.19,1781.76,Bus,Poor,0,1,0
11424.0,122.8,30.7,43.9,14.0,2.29,1560.02,Truck,Fair,0,0,1
5955.8,157.46 °F,39.9,34.7,13.4,1.68,$457.69,Car,Good,0,0,0
1710.8,115.5,31.3,36.1,11.9,1.17,178.36,Car,gud,0,1,1
11768.6,77.3,25.2,28.5,10.1,1.19,865.83,Truck,G,0,0,1
8596.9,215.42000000000002 °F,37.8,16.9,15.9,Missing,$152.59,Car,G,0,0,1
6651.2,97.0,41.7,79.8,Missing,1.79,662.33,Truck,ok,0,0,0
13642.1,100.0,37.2,13.1,14.6,1.26,$236.48,Car,G,0,0,1
2112.4,101.0,31.6,66.4,11.7,2.51,$997.47,Bus,gud,0,0,0
7643.1,65.8,35.9,87.6,14.4,1.47,$2809.85,Bus,ok,0,0,0
664.6,79.9,31.0,43.8,Missing,1.13,2877.29,Bus,gud,0,0,0
7295.6,69.5,30.1,64.4,12.1,1.26,935.35,Bus,Good,0,0,0
1316.4,92.8,34.0,66.3,13.3,2.35,1630.61,Truck,G,1,0,0
2222.9,70.1,34.7,20.9,12.7,1.3,$500.43,Car,Bad,1,0,0
2204.1,60.3,Missing,30.0,14.8,1.49,$2258.63,Bus,gud,0,0,0
9913.5,86.4,43.4,28.8,11.7,3.34,380.48,Car,Poor,0,0,1
11317.7,56.9,35.2,20.0,14.7,4.15,$923.65,Truck,G,0,0,0
8958.8,93.9,39.8,69.7,14.2,2.7,$942.68,Truck,Poor,0,1,0
14451.5,71.1,46.2,51.5,11.4,2.13,$244.54,Car,P,0,1,0
5935.6,77.4,32.6,43.6,13.8,2.77,$547.06,Car,F,0,0,0
4642.8,55.8,35.7,87.9,13.7,0.74,421.08,Truck,Fair,0,0,0
13094.7,114.8,39.1,95.3,13.7,1.79,$262.5,Car,Good,0,0,1
3742.1,68.1,35.6,54.1,14.0,0.87,$1443.15,Truck,Fair,1,0,0
14466.7,84.5,33.6,85.9,15.6,1.94,$451.12,Car,Good,0,1,0
676.2,63.1,46.7,92.3,14.7,1.68,$2387.25,Bus,Poor,0,0,0
14563.2,77.5,41.0,37.9,10.5,2.25,$238.63,Car,gud,0,0,1
1125.8,116.3,24.5,12.0,13.4,1.37,$371.15,Truck,F,0,0,1
13421.6,202.1 °F,41.8,75.3,14.0,3.18,515.9,Car,Good,0,0,0
8151.7,174.38 °F,43.0,36.9,14.2,0.67,$1124.79,Truck,Fair,0,0,0
14898.0,89.5,41.0,12.1,13.5,0.75,$314.6,Car,G,0,0,1
1570.1,81.6,38.8,46.0,13.2,2.96,$196.21,Car,gud,0,0,0
8530.9,88.6,42.8,53.4,13.8,3.68,724.82,Bus,G,0,0,0
14554.9,101.2,39.4,45.5,13.1,3.28,$2868.72,Bus,ok,0,0,1
8084.9,85.0,37.9,34.8,12.8,0.92,1721.82,Bus,G,0,1,0
9626.3,93.3,35.7,Missing,11.8,2.2,$600.72,Truck,P,0,0,0
10588.4,93.5,29.6,55.8,14.3,Missing,1079.32,Truck,Bad,0,0,1
7090.8,85.1,28.1,81.1,13.6,2.57,$146.91,Car,Poor,0,0,0
9599.6,79.0,38.9,40.3,13.6,2.23,325.82,Car,Fair,0,0,0
8972.6,82.1,Missing,37.3,14.3,1.97,$818.99,Truck,Poor,0,0,0
13566.8,100.5,34.8,82.1,13.8,1.13,273.09,Car,gud,0,0,1
1159.0,101.7,30.7,91.7,13.1,0.92,213.07,Car,Good,0,0,0
4574.0,72.9,29.3,75.6,14.4,0.89,1322.67,Truck,Poor,0,0,0
14281.0,86.1,33.2,40.5,14.3,4.36,135.54,Car,G,0,0,1
13408.8,78.7,38.5,94.6,14.6,1.16,2076.0,Bus,G,0,1,0
7107.0,102.0,46.2,77.2,13.8,1.76,495.21,Car,G,0,0,0
9491.9,82.9,34.9,65.1,12.1,2.1,216.54,Car,ok,0,0,0
4522.0,123.0,36.4,56.7,13.9,1.5,785.12,Truck,G,0,0,1
3227.8,93.3,40.6,67.1,12.0,2.12,$501.24,Bus,Fair,0,0,0
7223.6,225.86 °F,34.7,13.8,14.8,2.27,1866.06,Bus,gud,0,1,1
5623.6,74.8,Missing,68.6,12.5,1.75,$568.69,Car,F,0,0,0
8963.0,90.2,39.1,Missing,13.0,1.72,$450.8,Car,Fair,0,0,1
1627.2,210.56 °F,40.5,46.6,11.6,3.2,$1939.22,Truck,Good,1,1,1
14628.7,74.5,35.3,62.1,13.1,0.64,$1037.2,Truck,G,0,0,1
14800.1,194.54 °F,32.6,37.0,13.9,3.75,$1082.42,Bus,P,0,0,1
10623.3,105.8,36.0,27.8,Missing,1.76,$1215.91,Bus,Good,0,1,1
8273.4,85.1,26.5,29.0,12.2,2.09,1504.03,Truck,Poor,0,0,1
4988.2,77.2,36.5,97.4,11.8,1.36,$632.13,Truck,F,1,1,0
12300.0,117.0,39.3,23.8,14.5,4.0,$1453.77,Bus,Fair,0,0,1
10428.6,72.4,43.5,77.2,12.4,1.49,$519.37,Bus,P,0,0,0
2857.9,198.14 °F,39.6,94.2,12.4,0.82,$214.31,Car,gud,0,1,0
13708.4,79.4,22.2,90.5,12.8,3.61,$114.09,Car,gud,0,0,0
12426.8,75.9,42.0,58.5,12.0,3.42,2854.95,Bus,P,0,0,0
14272.1,213.98 °F,42.3,43.4,13.0,0.34,$484.63,Car,F,0,1,1
11022.9,86.9,30.4,52.9,15.0,0.81,$118.18,Car,gud,0,0,1
9394.5,96.1,33.0,Missing,12.9,1.07,$484.13,Truck,G,1,0,1
6564.5,56.2,42.2,70.4,13.4,1.16,$2811.29,Bus,gud,0,0,0
14024.6,97.5,35.3,64.7,13.5,3.17,1747.32,Truck,Good,1,0,1
13057.9,79.2,32.1,48.6,13.1,1.93,$347.35,Truck,ok,0,1,1
1155.7,61.8,31.2,97.8,12.1,0.97,$494.62,Car,gud,0,0,0
882.3,118.3,48.2,25.6,Missing,1.78,441.72,Car,Fair,0,0,1
5958.7,99.0,38.9,62.4,13.0,1.04,654.28,Truck,Fair,0,0,0
12253.0,93.4,33.6,60.3,Missing,1.73,149.76,Car,Poor,0,0,1
14815.5,108.7,42.1,19.7,11.4,1.9,543.18,Car,Poor,0,0,1
2681.0,93.7,34.5,52.7,10.8,1.84,$170.35,Car,ok,0,0,0
9114.9,172.4 °F,41.1,14.3,14.7,1.79,424.49,Car,ok,0,0,0
6022.9,87.4,37.9,48.2,14.7,2.17,817.92,Bus,gud,0,0,0
14563.8,79.8,33.3,11.6,13.9,1.87,$399.8,Truck,F,0,0,1
12710.7,82.5,37.5,23.5,15.5,2.64,$144.8,Car,G,0,0,1
12655.8,71.1,37.7,51.5,12.8,3.43,$186.73,Car,Fair,1,0,0
7296.1,75.4,39.0,77.2,12.7,0.71,1072.28,Truck,G,0,0,0
6514.9,218.12 °F,43.1,55.6,Missing,1.26,1996.89,Truck,G,0,0,0
4464.4,203.0 °F,46.1,57.8,11.5,1.61,$1054.63,Truck,gud,0,1,1
1317.4,82.5,37.1,44.2,11.7,1.85,485.26,Car,Fair,0,0,0
13038.5,166.28 °F,25.5,64.4,14.6,1.81,1853.8,Truck,G,0,0,1
12287.1,83.9,39.4,83.8,11.7,1.7,1863.58,Truck,gud,0,0,0
14995.9,64.7,33.7,91.7,12.0,1.5,$1513.79,Truck,Bad,1,0,0
14951.2,91.9,26.5,99.4,16.4,2.48,$383.32,Car,Good,1,0,1
8553.8,104.2,38.5,77.7,11.5,3.55,217.39,Car,G,0,0,1
11650.3,125.5,37.2,20.3,15.1,1.51,183.53,Car,F,0,0,1
14199.1,73.5,31.0,23.2,11.7,1.49,$527.77,Car,Fair,0,0,1
12819.9,103.6,29.1,54.8,15.7,0.76,146.37,Car,gud,0,0,1
4086.5,79.4,42.0,70.8,13.3,0.88,133.72,Car,gud,0,0,0
7032.9,73.1,37.5,21.5,15.4,1.89,590.32,Car,ok,0,0,0
2372.8,163.57999999999998 °F,31.0,45.8,13.3,5.02,548.41,Truck,Poor,0,0,1
14333.7,92.1,38.3,62.5,12.8,2.8,310.57,Car,gud,0,0,1
9289.5,76.0,32.9,28.0,12.4,1.07,$191.21,Car,Bad,0,0,1
3815.3,80.9,37.7,72.9,11.8,1.3,667.65,Truck,G,0,0,0
10239.7,182.12 °F,36.6,40.5,14.0,2.46,348.84,Car,ok,0,0,1
9462.9,78.9,22.2,34.4,14.9,2.34,1531.0,Bus,Fair,0,1,1
5693.4,77.8,35.5,16.6,13.0,0.83,$743.69,Bus,P,0,0,0
2146.6,128.48000000000002 °F,34.2,71.4,15.5,1.43,$847.81,Truck,G,0,0,0
10237.8,91.3,31.3,29.5,14.6,0.76,681.62,Bus,Fair,0,0,1
8044.5,91.0,28.7,20.7,16.2,1.15,1024.16,Truck,Fair,0,0,0
11698.6,78.0,33.9,37.3,12.9,1.17,$286.97,Car,Fair,0,0,0
8042.4,203.72000000000003 °F,33.2,75.7,14.9,0.88,$1333.91,Truck,Poor,0,0,1
12856.6,111.0,38.3,35.5,13.4,1.19,$274.71,Car,G,0,0,1
8502.6,90.4,34.3,12.7,12.8,1.65,1549.59,Truck,P,0,0,1
8633.6,110.0,35.4,64.8,13.7,1.13,$273.82,Car,Fair,1,0,1
13211.5,123.6,36.6,62.2,14.6,1.34,563.42,Car,Poor,0,0,1
6350.5,128.0,32.7,88.2,13.2,2.14,$1703.01,Truck,Good,0,1,1
2443.2,161.96 °F,30.0,24.9,12.4,2.45,$264.07,Car,Fair,0,0,0
917.3,162.14 °F,46.1,95.4,16.8,3.31,341.34,Car,G,0,0,0
11449.5,83.3,34.6,14.5,13.0,1.8,$168.04,Car,G,0,0,1
9494.5,91.9,34.0,61.1,13.7,2.72,$485.14,Car,G,0,0,1
10709.2,113.8,42.1,Missing,14.0,1.34,1434.41,Bus,G,0,1,1
3588.0,210.92000000000002 °F,44.4,78.7,13.7,3.47,$546.32,Bus,Fair,0,0,0
2477.4,161.6 °F,42.2,69.2,14.8,1.63,$1070.1,Bus,gud,0,0,0
710.9,80.8,33.0,96.6,14.0,2.57,$1103.07,Truck,G,0,0,0
5583.5,89.4,36.7,48.6,13.3,3.78,603.68,Bus,Good,0,0,0
9053.8,67.7,37.9,69.2,13.4,0.48,412.44,Car,P,0,0,0
6187.5,90.2,Missing,21.0,12.2,1.77,$1477.19,Truck,G,0,0,0
6843.4,72.2,37.1,42.0,14.5,1.52,409.38,Truck,G,0,0,0
13610.3,65.2,37.3,20.6,15.6,1.96,$1175.82,Bus,Good,0,0,0
5549.7,168.44 °F,29.9,61.1,14.4,3.14,1365.48,Truck,F,1,0,0
7952.8,96.2,28.7,89.5,13.0,1.35,573.0,Car,F,0,0,0
11863.0,96.1,41.8,42.2,12.0,1.03,187.06,Car,F,0,0,1
6249.9,91.4,36.7,72.6,14.0,2.09,1246.52,Bus,Good,0,0,0
9520.3,104.9,37.2,32.6,14.0,Missing,$1137.56,Bus,ok,0,1,1
13004.3,103.3,40.4,60.1,13.0,1.3,1369.85,Truck,ok,0,1,1
14268.0,93.1,39.3,23.0,12.4,2.31,302.52,Car,F,0,0,1
2632.6,195.8 °F,38.6,10.9,13.7,1.61,208.34,Car,F,0,0,1
13935.5,91.9,38.2,99.2,12.9,1.12,$1753.88,Truck,Bad,0,1,1
7635.7,87.8,35.7,85.5,12.8,1.72,553.94,Car,ok,0,1,0
4244.5,57.4,36.0,66.8,14.4,4.24,$381.88,Car,F,1,0,0
7157.5,107.0,39.6,33.9,13.7,1.97,109.25,Car,F,0,0,1
14710.5,204.8 °F,30.3,77.0,14.4,1.41,$497.52,Car,gud,0,0,1
7643.0,161.24 °F,29.7,19.2,15.1,3.66,$672.67,Truck,F,0,0,0
5266.9,232.52 °F,Missing,66.9,13.3,0.85,438.33,Car,Good,0,0,1
9684.3,81.2,35.7,82.3,14.6,0.87,337.43,Car,P,0,0,0
3982.1,191.12 °F,38.6,70.6,14.0,4.16,$440.59,Car,P,0,1,0
1600.0,221.72000000000003 °F,33.9,78.5,12.7,1.89,506.15,Car,G,0,0,1
2368.8,199.94 °F,31.1,16.7,14.4,1.26,$538.07,Car,F,0,1,0
2356.7,110.0,38.0,13.6,13.9,1.14,$2438.21,Bus,Fair,0,0,1
2702.6,84.7,41.7,48.8,13.5,1.5,$906.49,Truck,ok,0,0,0
2513.0,115.4,36.8,81.2,14.7,0.74,1788.97,Truck,Fair,0,0,1
9792.7,78.3,27.7,37.0,14.4,2.19,1155.08,Bus,F,1,0,1
3137.3,109.8,36.4,76.5,14.2,0.91,494.28,Car,Fair,0,0,0
5512.2,132.8 °F,25.3,16.5,13.0,1.58,250.76,Car,ok,0,0,0
13503.4,73.5,34.8,69.0,13.1,1.05,2675.9,Bus,Poor,0,0,0
7372.4,94.5,25.0,93.1,12.5,0.88,$690.85,Truck,F,0,0,0
10179.6,183.20000000000002 °F,32.8,51.4,14.0,1.53,$1834.13,Truck,ok,0,1,0
2998.6,88.9,37.6,15.2,13.6,0.75,1467.02,Truck,G,0,0,0
3288.2,90.6,33.6,74.9,14.5,Missing,2551.72,Bus,gud,0,0,0
1092.6,72.1,40.7,89.5,14.2,3.34,1465.76,Truck,Poor,0,0,0
2949.6,73.3,36.1,42.7,12.2,0.76,1411.29,Truck,F,0,0,0
4539.6,93.5,29.4,43.5,11.3,0.62,2048.29,Bus,gud,0,0,1
3066.7,80.0,39.5,39.7,12.7,2.01,$2410.44,Bus,Good,0,0,0
1786.2,110.1,38.4,19.6,13.5,2.55,172.31,Car,G,0,0,1
2249.2,188.78 °F,41.4,37.6,14.3,1.72,470.22,Car,Good,0,0,0
7181.3,213.44 °F,38.5,48.2,15.7,1.46,$1113.13,Bus,Good,0,0,0
3491.8,205.88 °F,37.3,47.7,13.8,1.63,1978.29,Truck,gud,1,0,1
5781.9,177.8 °F,30.0,28.6,12.8,1.51,$2970.9,Bus,ok,0,0,0
7799.6,60.3,39.1,60.0,14.6,2.96,432.31,Truck,Good,0,0,0
10510.7,107.8,34.3,58.6,11.5,2.5,1187.52,Truck,ok,1,0,1
1070.0,75.3,39.0,44.4,12.5,1.39,583.02,Car,Good,0,0,0
12091.5,183.02 °F,46.2,94.1,12.1,1.72,$1144.26,Truck,ok,0,0,0
9604.6,87.7,41.0,96.9,14.3,1.59,$1460.67,Truck,P,0,0,0
1685.5,192.56 °F,36.4,71.2,12.2,1.2,$2672.92,Bus,P,0,0,0
13166.9,104.4,35.4,35.7,14.6,2.81,$293.67,Car,ok,0,0,1
13852.6,90.1,32.9,94.4,14.6,1.54,$653.61,Truck,Bad,0,0,0
1385.6,88.1,23.4,Missing,12.4,1.69,$208.07,Car,gud,0,0,0
4514.7,105.3,35.2,49.7,11.1,2.15,$2288.24,Bus,ok,0,1,1
12189.9,210.20000000000002 °F,32.4,Missing,Missing,1.49,446.5,Car,Fair,0,0,0
11349.8,174.20000000000002 °F,Missing,23.9,13.6,1.33,341.36,Car,Good,1,0,1
3175.6,72.8,32.4,69.9,14.6,2.1,449.67,Car,ok,0,0,0
3535.6,77.6,36.1,35.0,13.2,0.68,1094.28,Truck,gud,0,0,0
5871.8,89.3,41.2,59.6,13.9,2.37,$211.78,Car,F,0,0,0
7525.6,71.3,35.8,36.1,13.2,3.25,$156.36,Car,Good,0,0,0
9464.7,91.4,29.6,Missing,12.9,1.15,$108.91,Car,Poor,0,0,1
5849.2,88.1,Missing,48.7,14.2,1.62,828.48,Truck,ok,0,0,0
7206.8,51.9,38.5,62.5,14.6,1.02,$1956.86,Bus,ok,1,1,0
11338.3,68.9,38.8,16.9,15.4,3.58,$1225.0,Truck,G,0,0,0
1031.9,46.7,30.6,10.3,14.3,2.85,763.75,Truck,ok,0,0,0
4160.3,84.8,34.9,80.5,11.9,Missing,1116.81,Bus,Bad,0,1,0
10843.6,106.1,39.5,34.8,14.4,1.27,$336.94,Truck,Fair,0,0,1
13480.5,61.6,43.6,72.6,12.2,2.69,1420.95,Bus,G,0,0,0
7919.3,158.36 °F,35.9,13.5,15.3,1.54,323.41,Car,Fair,0,0,0
8215.6,87.5,34.0,69.5,14.7,2.38,$154.06,Car,Poor,0,0,1
2054.0,74.0,33.2,74.4,14.8,0.87,441.23,Car,Good,0,0,0
6987.5,74.0,35.7,73.7,13.5,4.77,$2613.73,Bus,gud,0,1,1
8223.0,98.1,41.9,86.6,15.1,1.4,957.34,Truck,Good,0,0,0
4015.8,82.6,35.7,87.7,12.6,1.93,390.49,Car,Fair,1,0,0
4404.0,67.7,37.5,28.0,15.9,1.47,$170.89,Car,P,0,0,0
5970.6,58.7,27.9,62.1,12.4,1.12,$499.33,Car,gud,1,1,0
791.0,253.57999999999998 °F,43.0,11.9,12.9,2.83,558.15,Bus,Good,0,1,1
